FlightId;DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
LH887;VNO;2023-05-27;13:50;2023-05-27;14:24;;A06;DP;Flight Departed;FRA;2023-05-27;15:05;2023-05-27;15:24;1;Area A;LD;Flight Landed;LH;887;32M;LD;Flight Landed
2L1341;VNO;2023-05-27;14:35;2023-05-27;14:39;;;DP;Flight Departed;ZRH;2023-05-27;16:00;2023-05-27;15:54;;;LD;Flight Landed;2L;1341;290;LD;Flight Landed
2A3433;QFB;2023-05-27;05:52;2023-05-27;05:55;;T01;DP;Flight Departed;KJR;2023-05-27;06:58;2023-05-27;06:59;;;LD;Flight Landed;2A;3433;TRN;LD;Flight Landed
2A3437;QFB;2023-05-27;07:53;2023-05-27;07:56;;T01;DP;Flight Departed;KJR;2023-05-27;08:58;2023-05-27;09:00;;;LD;Flight Landed;2A;3437;TRN;LD;Flight Landed
2A3441;QFB;2023-05-27;09:55;2023-05-27;10:12;;T01;DP;Flight Departed;KJR;2023-05-27;10:58;2023-05-27;11:13;;;LD;Flight Landed;2A;3441;TRN;LD;Flight Landed
2A3430;QFB;2023-05-27;10:05;2023-05-27;10:36;;T03;DP;Flight Departed;ZBA;2023-05-27;10:38;2023-05-27;11:04;;;LD;Flight Landed;2A;3430;TRN;LD;Flight Landed
2A3445;QFB;2023-05-27;11:55;2023-05-27;12:11;;T01;DP;Flight Departed;KJR;2023-05-27;12:58;2023-05-27;13:08;;;LD;Flight Landed;2A;3445;TRN;LD;Flight Landed
2A3432;QFB;2023-05-27;12:02;2023-05-27;14:18;;T03;DP;Flight Departed;ZBA;2023-05-27;12:36;2023-05-27;14:37;;;LD;Flight Landed;2A;3432;TRN;LD;Flight Landed
2A3449;QFB;2023-05-27;13:55;2023-05-27;13:55;;T01;DP;Flight Departed;KJR;2023-05-27;14:58;2023-05-27;14:58;;;LD;Flight Landed;2A;3449;TRN;LD;Flight Landed
2A3434;QFB;2023-05-27;14:02;2023-05-27;14:36;;T03;DP;Flight Departed;ZBA;2023-05-27;14:36;2023-05-27;15:12;;;LD;Flight Landed;2A;3434;TRN;LD;Flight Landed
2A3453;QFB;2023-05-27;15:55;2023-05-27;16:04;;T01;DP;Flight Departed;KJR;2023-05-27;16:58;2023-05-27;17:04;;;LD;Flight Landed;2A;3453;TRN;LD;Flight Landed
2A3442;QFB;2023-05-27;16:02;2023-05-27;17:08;;T03;DP;Flight Departed;ZBA;2023-05-27;16:36;2023-05-27;17:34;;;LD;Flight Landed;2A;3442;TRN;LD;Flight Landed
2A3457;QFB;2023-05-27;17:53;2023-05-27;18:01;;T01;DP;Flight Departed;KJR;2023-05-27;18:58;2023-05-27;19:02;;;LD;Flight Landed;2A;3457;TRN;LD;Flight Landed
2A3446;QFB;2023-05-27;18:02;2023-05-27;18:28;;T03;DP;Flight Departed;ZBA;2023-05-27;18:36;2023-05-27;18:59;;;LD;Flight Landed;2A;3446;TRN;LD;Flight Landed
2A3450;QFB;2023-05-27;20:02;2023-05-27;20:49;;T03;DP;Flight Departed;ZBA;2023-05-27;20:36;2023-05-27;21:18;;;LD;Flight Landed;2A;3450;TRN;LD;Flight Landed
2A3454;QFB;2023-05-27;22:08;2023-05-27;22:48;;T03;DP;Flight Departed;ZBA;2023-05-27;22:42;2023-05-27;23:19;;;LD;Flight Landed;2A;3454;TRN;LD;Flight Landed
2A3458;QFB;2023-05-28;00:23;2023-05-28;00:32;;T03;DP;Flight Departed;ZBA;2023-05-28;00:58;2023-05-28;01:02;;;LD;Flight Landed;2A;3458;TRN;LD;Flight Landed
E64618;ARN;2023-05-27;04:40;2023-05-27;04:39;5;;DP;Flight Departed;FAO;2023-05-27;08:10;2023-05-27;07:48;;;LD;Flight Landed;E6;4618;32A;LD;Flight Landed
E64612;ARN;2023-05-27;04:50;2023-05-27;04:52;5;;DP;Flight Departed;PMI;2023-05-27;08:35;2023-05-27;08:35;;;LD;Flight Landed;E6;4612;320;LD;Flight Landed
LH2421;ARN;2023-05-27;06:00;2023-05-27;06:12;5;;DP;Flight Departed;MUC;2023-05-27;08:10;2023-05-27;08:10;2;G40;LD;Flight Landed;LH;2421;32M;LD;Flight Landed
OS318;ARN;2023-05-27;06:30;2023-05-27;06:31;5;;DP;Flight Departed;VIE;2023-05-27;08:40;2023-05-27;08:32;3;F32A;LD;Flight Landed;OS;318;320;LD;Flight Landed
LX1255;ARN;2023-05-27;06:40;2023-05-27;06:48;5;;DP;Flight Departed;ZRH;2023-05-27;09:10;2023-05-27;09:05;;;LD;Flight Landed;LX;1255;320;LD;Flight Landed
EW9217;ARN;2023-05-27;09:15;2023-05-27;09:45;5;;DP;Flight Departed;DUS;2023-05-27;11:20;2023-05-27;11:39;;A42;LD;Flight Landed;EW;9217;32A;LD;Flight Landed
LH801;ARN;2023-05-27;09:50;2023-05-27;11:14;5;;DP;Flight Departed;FRA;2023-05-27;12:00;2023-05-27;13:19;1;Area A;LD;Flight Landed;LH;801;32A;LD;Flight Landed
OS312;ARN;2023-05-27;10:05;2023-05-27;10:25;5;;DP;Flight Departed;VIE;2023-05-27;12:15;2023-05-27;12:22;3;F36A;LD;Flight Landed;OS;312;320;LD;Flight Landed
LH2415;ARN;2023-05-27;11:50;2023-05-27;11:55;5;;DP;Flight Departed;MUC;2023-05-27;14:00;2023-05-27;13:59;2;K01;LD;Flight Landed;LH;2415;32A;LD;Flight Landed
LH803;ARN;2023-05-27;13:15;2023-05-27;13:41;5;;DP;Flight Departed;FRA;2023-05-27;15:25;2023-05-27;15:34;1;BSO;LD;Flight Landed;LH;803;32A;LD;Flight Landed
BT1249;ARN;2023-05-27;13:15;2023-05-27;13:54;5;;DP;Flight Departed;ZRH;2023-05-27;15:45;2023-05-27;16:15;;;LD;Flight Landed;BT;1249;223;LD;Flight Landed
E64640;ARN;2023-05-27;14:20;2023-05-27;14:29;5;;DP;Flight Departed;LCA;2023-05-27;19:35;2023-05-27;19:44;;;LD;Flight Landed;E6;4640;320;LD;Flight Landed
E64616;ARN;2023-05-27;15:05;2023-05-27;15:05;5;;DP;Flight Departed;AGP;2023-05-27;19:35;2023-05-27;19:25;;;LD;Flight Landed;E6;4616;32A;LD;Flight Landed
LH2417;ARN;2023-05-27;15:10;2023-05-27;15:12;5;;DP;Flight Departed;MUC;2023-05-27;17:20;2023-05-27;17:16;2;K21;LD;Flight Landed;LH;2417;321;LD;Flight Landed
OS314;ARN;2023-05-27;15:10;2023-05-27;15:28;5;;DP;Flight Departed;VIE;2023-05-27;17:20;2023-05-27;17:27;3;F26A;LD;Flight Landed;OS;314;320;LD;Flight Landed
LX1251;ARN;2023-05-27;15:55;2023-05-27;17:22;5;;DP;Flight Departed;ZRH;2023-05-27;18:20;2023-05-27;19:38;;;LD;Flight Landed;LX;1251;32N;LD;Flight Landed
LH807;ARN;2023-05-27;16:45;2023-05-27;16:43;5;;DP;Flight Departed;FRA;2023-05-27;18:55;2023-05-27;18:50;1;B09;LD;Flight Landed;LH;807;320;LD;Flight Landed
LH2419;ARN;2023-05-27;17:25;2023-05-27;17:44;5;;DP;Flight Departed;MUC;2023-05-27;19:35;2023-05-27;19:52;2;K01;LD;Flight Landed;LH;2419;32A;LD;Flight Landed
LH805;ARN;2023-05-27;19:00;2023-05-27;19:15;5;;DP;Flight Departed;FRA;2023-05-27;21:10;2023-05-27;21:40;1;B19A;LD;Flight Landed;LH;805;32N;LD;Flight Landed
OS316;ARN;2023-05-27;20:00;2023-05-27;20:28;5;;DP;Flight Departed;VIE;2023-05-27;22:10;2023-05-27;22:29;3;ARS;LD;Flight Landed;OS;316;E95;LD;Flight Landed
LH207;DRS;2023-05-27;06:05;2023-05-27;06:22;;006;DP;Flight Departed;FRA;2023-05-27;07:10;2023-05-27;07:33;1;Area A;LD;Flight Landed;LH;207;32N;LD;Flight Landed
LH209;DRS;2023-05-27;08:55;;;;006;NO;No Status;FRA;2023-05-27;10:00;;;1;ASO;NO;No Status;LH;209;320;CD;Flight Cancelled
CL2123;DRS;2023-05-27;09:55;2023-05-27;09:47;;011;DP;Flight Departed;MUC;2023-05-27;10:50;2023-05-27;10:43;2;T02S;LD;Flight Landed;CL;2123;CR9;LD;Flight Landed
LH211;DRS;2023-05-27;10:30;2023-05-27;10:49;;006;DP;Flight Departed;FRA;2023-05-27;11:35;2023-05-27;11:51;1;Area A;LD;Flight Landed;LH;211;32A;LD;Flight Landed
EN8731;DRS;2023-05-27;13:10;2023-05-27;15:41;;004;DP;Flight Departed;MUC;2023-05-27;14:05;2023-05-27;16:34;2;G46;LD;Flight Landed;EN;8731;E95;LD;Flight Landed
LH215;DRS;2023-05-27;15:20;2023-05-27;15:34;;006;DP;Flight Departed;FRA;2023-05-27;16:25;2023-05-27;16:43;1;B10;LD;Flight Landed;LH;215;319;LD;Flight Landed
YY9401;ZHF;2023-05-27;06:04;2023-05-27;06:04;;;OT;Flight On Time;ZDJ;2023-05-27;06:26;2023-05-27;06:26;;;OT;Flight On Time;YY;9401;TRN;OT;Flight On Time
YY9403;ZHF;2023-05-27;07:04;2023-05-27;07:04;;;OT;Flight On Time;ZDJ;2023-05-27;07:26;2023-05-27;07:26;;;OT;Flight On Time;YY;9403;TRN;OT;Flight On Time
YY9405;ZHF;2023-05-27;08:04;2023-05-27;08:04;;;OT;Flight On Time;ZDJ;2023-05-27;08:26;2023-05-27;08:26;;;OT;Flight On Time;YY;9405;TRN;OT;Flight On Time
YY9407;ZHF;2023-05-27;09:04;2023-05-27;09:04;;;OT;Flight On Time;ZDJ;2023-05-27;09:26;2023-05-27;09:26;;;OT;Flight On Time;YY;9407;TRN;OT;Flight On Time
YY9400;ZHF;2023-05-27;09:56;2023-05-27;09:56;;;OT;Flight On Time;QLS;2023-05-27;10:40;2023-05-27;10:40;;;OT;Flight On Time;YY;9400;TRN;OT;Flight On Time
YY9409;ZHF;2023-05-27;10:04;2023-05-27;10:04;;;OT;Flight On Time;ZDJ;2023-05-27;10:26;2023-05-27;10:26;;;OT;Flight On Time;YY;9409;TRN;OT;Flight On Time
YY9402;ZHF;2023-05-27;10:56;2023-05-27;10:56;;;OT;Flight On Time;QLS;2023-05-27;11:40;2023-05-27;11:40;;;OT;Flight On Time;YY;9402;TRN;OT;Flight On Time
YY9411;ZHF;2023-05-27;11:04;2023-05-27;11:04;;;OT;Flight On Time;ZDJ;2023-05-27;11:26;2023-05-27;11:26;;;OT;Flight On Time;YY;9411;TRN;OT;Flight On Time
YY9404;ZHF;2023-05-27;11:56;2023-05-27;11:56;;;OT;Flight On Time;QLS;2023-05-27;12:40;2023-05-27;12:40;;;OT;Flight On Time;YY;9404;TRN;OT;Flight On Time
YY9413;ZHF;2023-05-27;12:04;2023-05-27;12:04;;;OT;Flight On Time;ZDJ;2023-05-27;12:26;2023-05-27;12:26;;;OT;Flight On Time;YY;9413;TRN;OT;Flight On Time
YY9406;ZHF;2023-05-27;12:56;2023-05-27;12:56;;;OT;Flight On Time;QLS;2023-05-27;13:40;2023-05-27;13:40;;;OT;Flight On Time;YY;9406;TRN;OT;Flight On Time
YY9415;ZHF;2023-05-27;13:04;2023-05-27;13:04;;;OT;Flight On Time;ZDJ;2023-05-27;13:26;2023-05-27;13:26;;;OT;Flight On Time;YY;9415;TRN;OT;Flight On Time
YY9408;ZHF;2023-05-27;13:56;2023-05-27;13:56;;;OT;Flight On Time;QLS;2023-05-27;14:40;2023-05-27;14:40;;;OT;Flight On Time;YY;9408;TRN;OT;Flight On Time
YY9417;ZHF;2023-05-27;14:04;2023-05-27;14:04;;;OT;Flight On Time;ZDJ;2023-05-27;14:26;2023-05-27;14:26;;;OT;Flight On Time;YY;9417;TRN;OT;Flight On Time
YY9410;ZHF;2023-05-27;14:56;2023-05-27;14:56;;;OT;Flight On Time;QLS;2023-05-27;15:40;2023-05-27;15:40;;;OT;Flight On Time;YY;9410;TRN;OT;Flight On Time
YY9419;ZHF;2023-05-27;15:04;2023-05-27;15:04;;;OT;Flight On Time;ZDJ;2023-05-27;15:26;2023-05-27;15:26;;;OT;Flight On Time;YY;9419;TRN;OT;Flight On Time
YY9412;ZHF;2023-05-27;15:56;2023-05-27;15:56;;;OT;Flight On Time;QLS;2023-05-27;16:40;2023-05-27;16:40;;;OT;Flight On Time;YY;9412;TRN;OT;Flight On Time
YY9421;ZHF;2023-05-27;16:04;2023-05-27;16:04;;;OT;Flight On Time;ZDJ;2023-05-27;16:26;2023-05-27;16:26;;;OT;Flight On Time;YY;9421;TRN;OT;Flight On Time
YY9414;ZHF;2023-05-27;16:56;2023-05-27;16:56;;;OT;Flight On Time;QLS;2023-05-27;17:40;2023-05-27;17:40;;;OT;Flight On Time;YY;9414;TRN;OT;Flight On Time
YY9423;ZHF;2023-05-27;17:04;2023-05-27;17:04;;;OT;Flight On Time;ZDJ;2023-05-27;17:26;2023-05-27;17:26;;;OT;Flight On Time;YY;9423;TRN;OT;Flight On Time
YY9416;ZHF;2023-05-27;17:56;2023-05-27;17:56;;;OT;Flight On Time;QLS;2023-05-27;18:40;2023-05-27;18:40;;;OT;Flight On Time;YY;9416;TRN;OT;Flight On Time
YY9425;ZHF;2023-05-27;18:04;2023-05-27;18:04;;;OT;Flight On Time;ZDJ;2023-05-27;18:26;2023-05-27;18:26;;;OT;Flight On Time;YY;9425;TRN;OT;Flight On Time
YY9418;ZHF;2023-05-27;18:56;2023-05-27;18:56;;;OT;Flight On Time;QLS;2023-05-27;19:40;2023-05-27;19:40;;;OT;Flight On Time;YY;9418;TRN;OT;Flight On Time
YY9427;ZHF;2023-05-27;19:04;2023-05-27;19:04;;;OT;Flight On Time;ZDJ;2023-05-27;19:26;2023-05-27;19:26;;;OT;Flight On Time;YY;9427;TRN;OT;Flight On Time
YY9420;ZHF;2023-05-27;19:56;2023-05-27;19:56;;;OT;Flight On Time;QLS;2023-05-27;20:40;2023-05-27;20:40;;;OT;Flight On Time;YY;9420;TRN;OT;Flight On Time
YY9422;ZHF;2023-05-27;20:56;2023-05-27;20:56;;;OT;Flight On Time;QLS;2023-05-27;21:40;2023-05-27;21:40;;;OT;Flight On Time;YY;9422;TRN;OT;Flight On Time
YY9424;ZHF;2023-05-27;21:56;2023-05-27;21:56;;;OT;Flight On Time;QLS;2023-05-27;22:40;2023-05-27;22:40;;;OT;Flight On Time;YY;9424;TRN;OT;Flight On Time
YY9428;ZHF;2023-05-27;23:30;2023-05-27;23:30;;;OT;Flight On Time;QLS;2023-05-28;00:20;2023-05-28;00:20;;;OT;Flight On Time;YY;9428;TRN;OT;Flight On Time
QS545;IBZ;2023-05-27;08:30;2023-05-27;12:47;;;DP;Flight Departed;CGN;2023-05-27;11:00;2023-05-27;15:26;1;B50;LD;Flight Landed;QS;545;73H;LD;Flight Landed
4Y531;IBZ;2023-05-27;12:50;2023-05-27;12:56;;;DP;Flight Departed;FRA;2023-05-27;15:15;2023-05-27;15:34;1;B10;LD;Flight Landed;4Y;531;32A;LD;Flight Landed
LH1467;IBZ;2023-05-27;15:50;2023-05-27;16:12;;0010;DP;Flight Departed;FRA;2023-05-27;18:15;2023-05-27;18:24;1;A26;LD;Flight Landed;LH;1467;32M;LD;Flight Landed
LH1847;IBZ;2023-05-27;16:00;2023-05-27;16:44;;0002;DP;Flight Departed;MUC;2023-05-27;18:15;2023-05-27;18:52;2;G46;LD;Flight Landed;LH;1847;32Q;LD;Flight Landed
EW2545;IBZ;2023-05-27;16:40;2023-05-27;17:04;;;DP;Flight Departed;STR;2023-05-27;18:55;2023-05-27;19:22;1;;LD;Flight Landed;EW;2545;31D;LD;Flight Landed
EW9501;IBZ;2023-05-27;18:45;2023-05-27;19:01;;;DP;Flight Departed;DUS;2023-05-27;21:25;2023-05-27;21:18;;B91;LD;Flight Landed;EW;9501;31D;LD;Flight Landed
LX269;IBZ;2023-05-27;18:45;2023-05-27;18:40;;;DP;Flight Departed;ZRH;2023-05-27;20:45;2023-05-27;20:33;;;LD;Flight Landed;LX;269;223;LD;Flight Landed
OS388;IBZ;2023-05-27;19:05;2023-05-27;19:27;;;DP;Flight Departed;VIE;2023-05-27;21:35;2023-05-27;21:50;3;ARS;LD;Flight Landed;OS;388;320;LD;Flight Landed
SN3778;IBZ;2023-05-27;19:10;2023-05-27;19:07;;;DP;Flight Departed;BRU;2023-05-27;21:25;2023-05-27;21:11;;;LD;Flight Landed;SN;3778;319;LD;Flight Landed
LX267;IBZ;2023-05-27;19:35;2023-05-27;20:50;;;DP;Flight Departed;ZRH;2023-05-27;21:35;2023-05-27;22:45;;;LD;Flight Landed;LX;267;223;LD;Flight Landed
E66809;PAD;2023-05-27;05:00;2023-05-27;04:56;;;DP;Flight Departed;PMI;2023-05-27;07:20;2023-05-27;07:21;;;LD;Flight Landed;E6;6809;32A;LD;Flight Landed
CL2183;PAD;2023-05-27;06:00;2023-05-27;05:53;;006;DP;Flight Departed;MUC;2023-05-27;07:00;2023-05-27;06:49;2;G82;LD;Flight Landed;CL;2183;CR9;LD;Flight Landed
CL2179;PAD;2023-05-27;13:20;2023-05-27;13:23;;002;DP;Flight Departed;MUC;2023-05-27;14:20;2023-05-27;14:18;2;T02S;LD;Flight Landed;CL;2179;CR9;LD;Flight Landed
E66839;PAD;2023-05-27;16:50;2023-05-27;17:05;;;DP;Flight Departed;PMI;2023-05-27;19:10;2023-05-27;19:18;;;LD;Flight Landed;E6;6839;320;LD;Flight Landed
2A3433;ZBA;2023-05-27;05:21;2023-05-27;05:22;;T04;DP;Flight Departed;QFB;2023-05-27;05:51;2023-05-27;05:52;;;LD;Flight Landed;2A;3433;TRN;LD;Flight Landed
2A3437;ZBA;2023-05-27;07:21;2023-05-27;07:24;;T04;DP;Flight Departed;QFB;2023-05-27;07:52;2023-05-27;07:54;;;LD;Flight Landed;2A;3437;TRN;LD;Flight Landed
2A3441;ZBA;2023-05-27;09:22;2023-05-27;09:37;;T04;DP;Flight Departed;QFB;2023-05-27;09:54;2023-05-27;10:09;;;LD;Flight Landed;2A;3441;TRN;LD;Flight Landed
2A3445;ZBA;2023-05-27;11:22;2023-05-27;11:39;;T04;DP;Flight Departed;QFB;2023-05-27;11:54;2023-05-27;12:08;;;LD;Flight Landed;2A;3445;TRN;LD;Flight Landed
2A3449;ZBA;2023-05-27;13:22;2023-05-27;13:22;;T04;DP;Flight Departed;QFB;2023-05-27;13:54;2023-05-27;13:54;;;LD;Flight Landed;2A;3449;TRN;LD;Flight Landed
2A3453;ZBA;2023-05-27;15:22;2023-05-27;15:35;;T04;DP;Flight Departed;QFB;2023-05-27;15:54;2023-05-27;16:02;;;LD;Flight Landed;2A;3453;TRN;LD;Flight Landed
2A3457;ZBA;2023-05-27;17:21;2023-05-27;17:21;;T04;DP;Flight Departed;QFB;2023-05-27;17:52;2023-05-27;17:52;;;LD;Flight Landed;2A;3457;TRN;LD;Flight Landed
2A3433;MHJ;2023-05-27;07:36;2023-05-27;07:38;;T03;DP;Flight Departed;FRA;2023-05-27;08:06;2023-05-27;08:11;TN;T04;LD;Flight Landed;2A;3433;TRN;LD;Flight Landed
2A3430;MHJ;2023-05-27;08:35;2023-05-27;08:36;;T04;DP;Flight Departed;KJR;2023-05-27;08:58;2023-05-27;09:00;;;LD;Flight Landed;2A;3430;TRN;LD;Flight Landed
2A3437;MHJ;2023-05-27;09:36;2023-05-27;09:37;;T03;DP;Flight Departed;FRA;2023-05-27;10:06;2023-05-27;11:20;TN;T04;LD;Flight Landed;2A;3437;TRN;LD;Flight Landed
2A3432;MHJ;2023-05-27;10:35;2023-05-27;12:39;;T04;DP;Flight Departed;KJR;2023-05-27;10:58;2023-05-27;13:03;;;LD;Flight Landed;2A;3432;TRN;LD;Flight Landed
2A3441;MHJ;2023-05-27;11:36;2023-05-27;11:48;;T03;DP;Flight Departed;FRA;2023-05-27;12:06;2023-05-27;13:01;TN;;LD;Flight Landed;2A;3441;TRN;LD;Flight Landed
2A3434;MHJ;2023-05-27;12:35;2023-05-27;13:13;;T04;DP;Flight Departed;KJR;2023-05-27;12:58;2023-05-27;13:34;;;LD;Flight Landed;2A;3434;TRN;LD;Flight Landed
2A3445;MHJ;2023-05-27;13:36;2023-05-27;13:39;;T03;DP;Flight Departed;FRA;2023-05-27;14:06;2023-05-27;14:13;TN;;LD;Flight Landed;2A;3445;TRN;LD;Flight Landed
2A3442;MHJ;2023-05-27;14:35;2023-05-27;15:42;;T04;DP;Flight Departed;KJR;2023-05-27;14:58;2023-05-27;16:03;;;LD;Flight Landed;2A;3442;TRN;LD;Flight Landed
2A3449;MHJ;2023-05-27;15:36;2023-05-27;15:36;;T03;DP;Flight Departed;FRA;2023-05-27;16:06;2023-05-27;16:09;TN;T04;LD;Flight Landed;2A;3449;TRN;LD;Flight Landed
2A3446;MHJ;2023-05-27;16:35;2023-05-27;16:58;;T04;DP;Flight Departed;KJR;2023-05-27;16:58;2023-05-27;17:20;;;LD;Flight Landed;2A;3446;TRN;LD;Flight Landed
2A3453;MHJ;2023-05-27;17:36;2023-05-27;17:41;;T03;DP;Flight Departed;FRA;2023-05-27;18:06;2023-05-27;18:14;TN;;LD;Flight Landed;2A;3453;TRN;LD;Flight Landed
2A3450;MHJ;2023-05-27;18:35;2023-05-27;19:17;;T04;DP;Flight Departed;KJR;2023-05-27;18:58;2023-05-27;19:40;;;LD;Flight Landed;2A;3450;TRN;LD;Flight Landed
2A3457;MHJ;2023-05-27;19:36;2023-05-27;19:36;;T03;DP;Flight Departed;FRA;2023-05-27;20:06;2023-05-27;20:31;TN;T04;LD;Flight Landed;2A;3457;TRN;LD;Flight Landed
2A3454;MHJ;2023-05-27;20:35;2023-05-27;21:15;;T04;DP;Flight Departed;KJR;2023-05-27;20:58;2023-05-27;21:35;;;LD;Flight Landed;2A;3454;TRN;LD;Flight Landed
2A3458;MHJ;2023-05-27;22:54;2023-05-27;23:06;;T04;DP;Flight Departed;KJR;2023-05-27;23:18;2023-05-27;23:29;;;LD;Flight Landed;2A;3458;TRN;LD;Flight Landed
EW897;PSA;2023-05-27;15:15;2023-05-27;15:27;;;DP;Flight Departed;CGN;2023-05-27;16:55;2023-05-27;17:07;1;D72;LD;Flight Landed;EW;897;31D;LD;Flight Landed
EN8873;PSA;2023-05-27;18:25;2023-05-27;20:17;;;DP;Flight Departed;FRA;2023-05-27;20:00;2023-05-27;21:44;1;Area A;LD;Flight Landed;EN;8873;E95;LD;Flight Landed
E66807;FMO;2023-05-27;03:40;2023-05-27;03:36;;;DP;Flight Departed;PMI;2023-05-27;06:00;2023-05-27;05:52;;;LD;Flight Landed;E6;6807;320;LD;Flight Landed
E66823;FMO;2023-05-27;04:10;2023-05-27;03:55;;;DP;Flight Departed;PMI;2023-05-27;06:30;2023-05-27;06:08;;;LD;Flight Landed;E6;6823;32A;LD;Flight Landed
CL2143;FMO;2023-05-27;06:00;2023-05-27;05:55;;C13;DP;Flight Departed;MUC;2023-05-27;07:05;2023-05-27;06:55;2;T02S;LD;Flight Landed;CL;2143;CR9;LD;Flight Landed
CL2135;FMO;2023-05-27;09:25;2023-05-27;09:48;;C14;DP;Flight Departed;MUC;2023-05-27;10:30;2023-05-27;10:52;2;G81;LD;Flight Landed;CL;2135;CR9;LD;Flight Landed
CL065;FMO;2023-05-27;10:30;2023-05-27;10:43;;C13;DP;Flight Departed;FRA;2023-05-27;11:20;2023-05-27;11:29;1;Area A;LD;Flight Landed;CL;065;CR9;LD;Flight Landed
CL067;FMO;2023-05-27;14:35;2023-05-27;14:52;;C14;DP;Flight Departed;FRA;2023-05-27;15:25;2023-05-27;15:41;1;Area A;LD;Flight Landed;CL;067;CR9;LD;Flight Landed
CL2139;FMO;2023-05-27;17:15;2023-05-27;17:31;;C13;DP;Flight Departed;MUC;2023-05-27;18:20;2023-05-27;18:31;2;T02S;LD;Flight Landed;CL;2139;CR9;LD;Flight Landed
E66807;FMO;2023-05-28;02:40;2023-05-28;02:51;;;DP;Flight Departed;PMI;2023-05-28;05:00;2023-05-28;05:03;;;LD;Flight Landed;E6;6807;320;LD;Flight Landed
E66823;FMO;2023-05-28;03:25;2023-05-28;03:20;;;DP;Flight Departed;PMI;2023-05-28;05:45;2023-05-28;05:33;;;LD;Flight Landed;E6;6823;320;LD;Flight Landed
2A3645;DHC;2023-05-27;06:44;;;;T07;NO;No Status;ZPE;2023-05-27;07:35;;;;;NO;No Status;2A;3645;TRN;CD;Flight Cancelled
2A3649;DHC;2023-05-27;08:44;2023-05-27;09:18;;T07;DP;Flight Departed;ZPE;2023-05-27;09:35;2023-05-27;10:03;;;LD;Flight Landed;2A;3649;TRN;LD;Flight Landed
2A3651;DHC;2023-05-27;09:44;2023-05-27;10:26;;T08;DP;Flight Departed;ZPE;2023-05-27;10:35;2023-05-27;11:11;;;LD;Flight Landed;2A;3651;TRN;LD;Flight Landed
2A3653;DHC;2023-05-27;10:44;2023-05-27;11:11;;T08;DP;Flight Departed;ZPE;2023-05-27;11:35;2023-05-27;11:56;;;LD;Flight Landed;2A;3653;TRN;LD;Flight Landed
2A3640;DHC;2023-05-27;11:17;2023-05-27;11:19;;T09;DP;Flight Departed;ZMB;2023-05-27;12:14;2023-05-27;12:15;;;LD;Flight Landed;2A;3640;TRN;LD;Flight Landed
2A3655;DHC;2023-05-27;11:44;2023-05-27;11:59;;T08;DP;Flight Departed;ZPE;2023-05-27;12:35;2023-05-27;12:43;;;LD;Flight Landed;2A;3655;TRN;LD;Flight Landed
2A3642;DHC;2023-05-27;12:17;2023-05-27;12:29;;T10;DP;Flight Departed;ZMB;2023-05-27;13:14;2023-05-27;13:27;;;LD;Flight Landed;2A;3642;TRN;LD;Flight Landed
2A3657;DHC;2023-05-27;12:44;2023-05-27;12:50;;T07;DP;Flight Departed;ZPE;2023-05-27;13:35;2023-05-27;13:41;;;LD;Flight Landed;2A;3657;TRN;LD;Flight Landed
2A3644;DHC;2023-05-27;13:17;2023-05-27;13:45;;T09;DP;Flight Departed;ZMB;2023-05-27;14:14;2023-05-27;14:39;;;LD;Flight Landed;2A;3644;TRN;LD;Flight Landed
2A3659;DHC;2023-05-27;13:44;2023-05-27;13:58;;T08;DP;Flight Departed;ZPE;2023-05-27;14:35;2023-05-27;14:42;;;LD;Flight Landed;2A;3659;TRN;LD;Flight Landed
2A3646;DHC;2023-05-27;14:17;2023-05-27;15:23;;T10;DP;Flight Departed;ZMB;2023-05-27;15:14;2023-05-27;16:22;;;LD;Flight Landed;2A;3646;TRN;LD;Flight Landed
2A3661;DHC;2023-05-27;14:44;2023-05-27;14:48;;T07;DP;Flight Departed;ZPE;2023-05-27;15:35;2023-05-27;15:35;;;LD;Flight Landed;2A;3661;TRN;LD;Flight Landed
2A3648;DHC;2023-05-27;15:17;2023-05-27;16:26;;T10;DP;Flight Departed;ZMB;2023-05-27;16:14;2023-05-27;17:22;;;LD;Flight Landed;2A;3648;TRN;LD;Flight Landed
2A3650;DHC;2023-05-27;16:17;2023-05-27;17:03;;T10;DP;Flight Departed;ZMB;2023-05-27;17:14;2023-05-27;18:08;;;LD;Flight Landed;2A;3650;TRN;LD;Flight Landed
2A3665;DHC;2023-05-27;16:44;2023-05-27;16:50;;T07;DP;Flight Departed;ZPE;2023-05-27;17:35;2023-05-27;17:35;;;LD;Flight Landed;2A;3665;TRN;LD;Flight Landed
2A3652;DHC;2023-05-27;17:17;2023-05-27;17:50;;T10;DP;Flight Departed;ZMB;2023-05-27;18:14;2023-05-27;18:55;;;LD;Flight Landed;2A;3652;TRN;LD;Flight Landed
